$52.20	$104.40	$261.00	$522.00	$1,044.00	$2,088.00	666666.4
$52.95	$105.90	$264.75	$529.50	$1,059.00	$2,118.00	666666.4
$53.00	$106.00	$265.00	$530.00	$1,060.00	$2,120.00	666666.4
$53.40	$106.80	$267.00	$534.00	$1,068.00	$2,136.00	666666.4
$54.30	$108.60	$271.50	$543.00	$1,086.00	$2,172.00	666666.4
$54.70	$109.40	$273.50	$547.00	$1,094.00	$2,188.00	666666.4
$56.05	$112.10	$280.25	$560.50	$1,121.00	$2,242.00	666666.4
$56.15	$112.30	$280.75	$561.50	$1,123.00	$2,246.00	666666.4
$57.35	$114.70	$286.75	$573.50	$1,147.00	$2,294.00	666666.4
$57.55	$115.10	$287.75	$575.50	$1,151.00	$2,302.00	666666.4
$57.60	$115.20	$288.00	$576.00	$1,152.00	$2,304.00	666666.4
$57.65	$115.30	$288.25	$576.50	$1,153.00	$2,306.00	666666.4
$58.15	$116.30	$290.75	$581.50	$1,163.00	$2,326.00	666666.4
$60.05	$120.10	$300.25	$600.50	$1,201.00	$2,402.00	666666.4
$60.55	$121.10	$302.75	$605.50	$1,211.00	$2,422.00	666666.4
$61.25	$122.50	$306.25	$612.50	$1,225.00	$2,450.00	666666.4
$62.05	$124.10	$310.25	$620.50	$1,241.00	$2,482.00	666666.4
$62.40	$124.80	$312.00	$624.00	$1,248.00	$2,496.00	666666.4
$62.60	$125.20	$313.00	$626.00	$1,252.00	$2,504.00	666666.4
$62.80	$125.60	$314.00	$628.00	$1,256.00	$2,512.00	666666.4
$62.85	$125.70	$314.25	$628.50	$1,257.00	$2,514.00	666666.4
$63.15	$126.30	$315.75	$631.50	$1,263.00	$2,526.00	666666.4
$63.40	$126.80	$317.00	$634.00	$1,268.00	$2,536.00	666666.4
$64.40	$128.80	$322.00	$644.00	$1,288.00	$2,576.00	666666.4
$65.20	$130.40	$326.00	$652.00	$1,304.00	$2,608.00	666666.4
$65.80	$131.60	$329.00	$658.00	$1,316.00	$2,632.00	666666.4
$66.05	$132.10	$330.25	$660.50	$1,321.00	$2,642.00	666666.4
$66.80	$133.60	$334.00	$668.00	$1,336.00	$2,672.00	666666.4
$67.80	$135.60	$339.00	$678.00	$1,356.00	$2,712.00	666666.4
$68.60	$137.20	$343.00	$686.00	$1,372.00	$2,744.00	666666.4
$69.05	$138.10	$345.25	$690.50	$1,381.00	$2,762.00	666666.4
$70.50	$141.00	$352.50	$705.00	$1,410.00	$2,820.00	666666.4
$71.50	$143.00	$357.50	$715.00	$1,430.00	$2,860.00	666666.4
$71.65	$143.30	$358.25	$716.50	$1,433.00	$2,866.00	666666.4
$72.65	$145.30	$363.25	$726.50	$1,453.00	$2,906.00	666666.4
$73.65	$147.30	$368.25	$736.50	$1,473.00	$2,946.00	666666.4
$77.00	$154.00	$385.00	$770.00	$1,540.00	$3,080.00	666666.4
$82.70	$165.40	$413.50	$827.00	$1,654.00	$3,308.00	666666.4
$82.95	$165.90	$414.75	$829.50	$1,659.00	$3,318.00	666666.4
$83.35	$166.70	$416.75	$833.50	$1,667.00	$3,334.00	666666.4
$86.15	$172.30	$430.75	$861.50	$1,723.00	$3,446.00	666666.4
$95.10	$190.20	$475.50	$951.00	$1,902.00	$3,804.00	666666.4
$97.35	$194.70	$486.75	$973.50	$1,947.00	$3,894.00	666666.4
